code,name_th,date,cpi_index
11230,ปลาและสัตว์น้ำ,2024-05-01,99.66
11231,ปลาน้ำจืดสด,2024-05-01,101.1
11232,ปลาน้ำทะเลสด,2024-05-01,92.58
11233,สัตว์น้ำ,2024-05-01,99.9
11234,ปลาแปรรูป,2024-05-01,101.16
11235,สัตว์น้ำแปรรูป,2024-05-01,101.58
11300,ไข่และผลิตภัณฑ์นม,2024-05-01,101.69
11310,ไข่,2024-05-01,100.85
11320,นมและผลิตภัณฑ์นม,2024-05-01,102.4
11400,ผักและผลไม้,2024-05-01,111.28
11410,ผักสดแปรรูปและอื่นๆ,2024-05-01,117.64
11411,ผักสด,2024-05-01,123.2
11412,ผักแปรรูปและอื่นๆ,2024-05-01,92.36
11420,ผลไม้สดแปรรูปและอื่นๆ,2024-05-01,102.48
11421,ผลไม้สด,2024-05-01,102.49
11422,ผลไม้แปรรูปและอื่น ๆ,2024-05-01,101.62
11500,เครื่องประกอบอาหาร,2024-05-01,99.16
11520,เครื่องปรุงอาหาร,2024-05-01,99.09
11521,น้ำมันและไขมัน,2024-05-01,97.79
11522,เครื่องปรุงรส,2024-05-01,99.93
11600,เครื่องดื่มไม่มีแอลกอฮอล์,2024-05-01,101.92
11700,ผลิตภัณฑ์น้ำตาล,2024-05-01,102.55
11710,น้ำตาลและขนมหวาน,2024-05-01,102.55
12000,อาหารสำเร็จรูป,2024-05-01,100.58
12300,อาหารพร้อมทาน,2024-05-01,100.52
12400,อาหารจากร้านยอดนิยม,2024-05-01,100.92
12500,อาหารฟาสต์ฟู้ด/delivery,2024-05-01,104.12
20000,หมวดเครื่องนุ่งห่มและรองเท้า,2024-05-01,99.83
21000,ผ้าและเสื้อผ้า,2024-05-01,99.77
21100,บุรุษ,2024-05-01,99.37
21120,เครื่องแบบชาย,2024-05-01,101.13
21130,เสื้อบุรุษ,2024-05-01,98.67
21140,กางเกงบุรุษ,2024-05-01,99.39
21150,เสื้อผ้าบุรุษอื่นๆ,2024-05-01,100.97
21160,เครื่องประดับบุรุษ,2024-05-01,99.63
21200,สตรี,2024-05-01,99.64
21220,เครื่องแบบหญิง,2024-05-01,101.83
21230,เสื้อสตรี,2024-05-01,99.27
21240,กางเกงสตรีและกระโปรงสตรี,2024-05-01,99.65
21250,เสื้อผ้าสตรีอื่นๆ,2024-05-01,100.29
21300,เด็ก,2024-05-01,100.69
21310,เครื่องแบบเด็ก,2024-05-01,102.93
21320,เสื้อเด็ก,2024-05-01,99.38
21330,กางเกงเด็ก,2024-05-01,99.67
21340,เสื้อผ้าเด็กอื่นๆ,2024-05-01,99.96
21400,ค่าจ้างตัดเย็บและอุปกรณ์,2024-05-01,100.23
21410,ค่าจ้าง,2024-05-01,100.23
22000,ผลิตภัณฑ์รองเท้า,2024-05-01,100.13
22100,รองเท้าบุรุษ,2024-05-01,100.07
22110,รองเท้าหุ้มส้นบุรุษ,2024-05-01,100.08
22120,รองเท้ากีฬาและผ้าใบบุรุษ,2024-05-01,100.03
22130,รองเท้าแตะบุรุษ,2024-05-01,100.16
22200,รองเท้าสตรี,2024-05-01,100.1
22210,รองเท้าหุ้มส้นสตรี,2024-05-01,99.68
22220,รองเท้ากีฬาและผ้าใบสตรี,2024-05-01,100.02
22230,รองเท้าแตะสตรี,2024-05-01,100.49
22300,รองเท้าเด็ก,2024-05-01,100.26
22310,รองเท้าหุ้มส้นเด็ก,2024-05-01,99.96
22320,รองเท้ากีฬาและผ้าใบเด็ก,2024-05-01,100.49
22330,รองเท้าแตะเด็ก,2024-05-01,99.98
22400,ค่าซ่อมแซมและดูแลรักษา,2024-05-01,101.46
22410,ค่าซ่อมแซม,2024-05-01,101.46
30000,หมวดเคหสถาน,2024-05-01,99.81
31000,ค่าที่พักอาศัย,2024-05-01,100.17
31100,ค่าเช่า,2024-05-01,100.16
31200,การประกันอัคคีภัย,2024-05-01,100.0
31300,วัสดุก่อสร้าง,2024-05-01,100.21
31400,เครื่องสุขภัณฑ์,2024-05-01,100.07
31500,ค่าแรง,2024-05-01,100.61
31600,อุปกรณ์ซ่อมแซมบ้าน,2024-05-01,99.6
32000,ไฟฟ้า  เชื้อเพลิง  น้ำประปาและแสงสว่าง,2024-05-01,99.16
32100,ไฟฟ้า,2024-05-01,98.66
32200,เชื้อเพลิงในบ้าน,2024-05-01,100.82
32300,น้ำประปา,2024-05-01,100.06
32400,แสงสว่าง,2024-05-01,101.94
33000,สิ่งทอสำหรับใช้ในบ้าน,2024-05-01,99.3
34000,เครื่องใช้เบ็ดเตล็ดในบ้าน,2024-05-01,100.17
35000,เครื่องแต่งบ้านและบริภัณฑ์อื่นๆ,2024-05-01,98.86
35100,เครื่องแต่งบ้าน,2024-05-01,100.13
35200,บริภัณฑ์อื่น ๆ,2024-05-01,98.48
36000,สิ่งที่เกี่ยวกับทำความสะอาด,2024-05-01,99.0
37000,คนรับใช้ / คนงาน,2024-05-01,100.24
40000,หมวดการตรวจรักษาและบริการส่วนบุคคล,2024-05-01,100.58
41000,ค่าตรวจรักษาและค่ายา,2024-05-01,100.61
41100,ค่ายาและเวชภัณฑ์,2024-05-01,101.14
41110,ค่ายา,2024-05-01,101.21
41120,เวชภัณฑ์,2024-05-01,99.37
41200,ค่ารักษาพยาบาล,2024-05-01,100.24
41210,คนไข้นอก,2024-05-01,100.19
41211,ค่าตรวจโรครักษา ค่าบริการ และค่ายาของคนไข้นอก,2024-05-01,100.19
41212,ค่าทำฟัน,2024-05-01,100.19
41213,ค่าตรวจสายตา,2024-05-01,99.96
41214,ค่าบริการด้านรังสี,2024-05-01,100.3
41215,ค่าบริการอื่น ๆ,2024-05-01,100.3
41216,ค่าตรวจวินิจฉัยทางห้องปฏิบัติการ,2024-05-01,100.17
41220,คนไข้ใน,2024-05-01,100.36
41221,ค่าห้องพักคนไข้,2024-05-01,100.51
41222,ค่าตรวจรักษา ค่าบริการ และค่ายาของคนไข้ใน,2024-05-01,100.02
41224,ค่าบริการอื่น ๆ,2024-05-01,100.97
42000,ค่าใช้จ่ายส่วนบุคคล,2024-05-01,100.6
42100,ค่าของใช้ส่วนบุคคล,2024-05-01,100.43
42200,ค่าบริการส่วนบุคคล,2024-05-01,101.4
42210,ค่าบริการส่วนบุคคลเพื่อความสวยงาม,2024-05-01,101.42
42220,ค่าบริการส่วนบุคคลเพื่อความผ่อนคลาย,2024-05-01,100.79
43000,ค่าบัตรประกันสุขภาพและประกันชีวิต,2024-05-01,100.0
50000,หมวดพาหนะ การขนส่ง และการสื่อสาร,2024-05-01,101.43
51000,ค่าโดยสารสาธารณะ,2024-05-01,101.09
51100,ค่าโดยสารในท้องถิ่น,2024-05-01,100.97
51200,ค่าโดยสารนอกท้องถิ่น,2024-05-01,103.27
52000,ยานพาหนะและน้ำมันเชื้อเพลิง,2024-05-01,101.94
52100,ค่าซื้อยานพาหนะ,2024-05-01,100.01
52110,ยานพาหนะ,2024-05-01,100.0
52120,อุปกรณ์ยานพาหนะ,2024-05-01,100.03
52200,น้ำมันเชื้อเพลิง,2024-05-01,103.24
52300,ค่าบริการบำรุงรักษายานยนต์,2024-05-01,100.62
53000,ค่าภาษีและประกันภัยรถยนต์,2024-05-01,100.0
53100,ค่าภาษี,2024-05-01,100.0
53200,ค่าประกันภัยรถ,2024-05-01,100.0
53300,ค่าใช้จ่ายที่เกี่ยวกับรถ,2024-05-01,100.0
54000,การสื่อสาร,2024-05-01,100.06
54100,ค่าบริการการสื่อสาร,2024-05-01,100.07
54200,เครื่องรับอุปกรณ์สื่อสาร,2024-05-01,99.51
60000,หมวดการบันเทิงการอ่าน การศึกษา และการศาสนา,2024-05-01,100.59
61000,การบันเทิงและการอ่าน,2024-05-01,100.1
61100,ค่าธรรมเนียมและค่าสมาชิก,2024-05-01,99.91
61200,ค่าอุปกรณ์กีฬาและเครื่องเล่น,2024-05-01,99.57
61220,ของเล่น,2024-05-01,100.1
61240,ค่าการบันเทิง,2024-05-01,100.0
61250,ค่าใช้จ่ายเกี่ยวกับสัตว์เลี้ยง,2024-05-01,99.44
61260,ค่าใช้จ่ายเกี่ยวกับการทำสวนประดับบ้าน,2024-05-01,100.0
61300,ค่าอุปกรณ์การบันเทิง,2024-05-01,97.76
61400,ค่าใช้จ่ายเกี่ยวกับการอ่าน,2024-05-01,100.0
61500,ค่าใช้จ่ายในการเดินทางโอกาสพิเศษและท่องเที่ยว,2024-05-01,100.24
62000,การศึกษา,2024-05-01,101.4
62100,ค่าเล่าเรียนและค่าธรรมเนียมการศึกษา,2024-05-01,101.53
62110,การศึกษาระดับประถมศึกษา,2024-05-01,101.87
62120,การศึกษาระดับมัธยมศึกษาสายสามัญ,2024-05-01,102.74
62130,การศึกษาระดับมัธยมศึกษา ด้านเทคนิคและอาชีวะ,2024-05-01,101.27
62140,การศึกษาระดับอุดมศึกษา,2024-05-01,100.76
62150,ค่าเรียนพิเศษ,2024-05-01,100.0
62200,หนังสือและอุปกรณ์การศึกษา,2024-05-01,100.0
62210,หนังสือ,2024-05-01,100.0
62211,หนังสือแบบเรียนเอกชน,2024-05-01,100.0
